"TIER","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Waste Disposal & Recycling","VA","51","Roanoke","161","PM2.5 Primary (Filt + Cond)","CAP","72.8501364","TON"
"Off-Highway","VA","51","Arlington","013","PM2.5 Primary (Filt + Cond)","CAP","72.35527105007446","TON"
"Fuel Comb. Industrial","VA","51","Bedford","019","PM2.5 Primary (Filt + Cond)","CAP","72.2806110653","TON"
"Waste Disposal & Recycling","VA","51","Shenandoah","171","PM2.5 Primary (Filt + Cond)","CAP","71.853102","TON"
"Fuel Comb. Industrial","VA","51","Botetourt","023","PM2.5 Primary (Filt + Cond)","CAP","70.4332446736","TON"
"Other Industrial Processes","VA","51","Spotsylvania","177","PM2.5 Primary (Filt + Cond)","CAP","70.2400588","TON"
"Miscellaneous","VA","51","Greene","079","PM2.5 Primary (Filt + Cond)","CAP","69.894096243233","TON"
"Fuel Comb. Industrial","VA","51","Henry","089","PM2.5 Primary (Filt + Cond)","CAP","69.8544474297","TON"
"Waste Disposal & Recycling","VA","51","Henry","089","PM2.5 Primary (Filt + Cond)","CAP","69.632948","TON"
"Other Industrial Processes","VA","51","Buchanan","027","PM2.5 Primary (Filt + Cond)","CAP","68.84960833","TON"
"Fuel Comb. Other","VA","51","Buchanan","027","PM2.5 Primary (Filt + Cond)","CAP","68.7209636933","TON"
"Fuel Comb. Industrial","VA","51","Hampton city","650","PM2.5 Primary (Filt + Cond)","CAP","68.5784066677","TON"
"Other Industrial Processes","VA","51","Campbell","031","PM2.5 Primary (Filt + Cond)","CAP","68.50815003059","TON"
"Fuel Comb. Industrial","VA","51","Salem city","775","PM2.5 Primary (Filt + Cond)","CAP","68.3612106905","TON"
"Fuel Comb. Industrial","VA","51","Franklin","067","PM2.5 Primary (Filt + Cond)","CAP","68.2261671074","TON"
"Fuel Comb. Other","VA","51","Pulaski","155","PM2.5 Primary (Filt + Cond)","CAP","67.9019528023","TON"
"Miscellaneous","VA","51","Middlesex","119","PM2.5 Primary (Filt + Cond)","CAP","67.840382086533","TON"
"Waste Disposal & Recycling","VA","51","Orange","137","PM2.5 Primary (Filt + Cond)","CAP","67.18439","TON"
"Off-Highway","VA","51","Chesterfield","041","PM2.5 Primary (Filt + Cond)","CAP","66.577297235624","TON"
"Fuel Comb. Other","VA","51","James city","095","PM2.5 Primary (Filt + Cond)","CAP","66.404531921","TON"
"Fuel Comb. Other","VA","51","Mecklenburg","117","PM2.5 Primary (Filt + Cond)","CAP","66.1930327966","TON"
"Fuel Comb. Industrial","VA","51","Alexandria city","510","PM2.5 Primary (Filt + Cond)","CAP","66.1922314021","TON"
"Highway Vehicles","VA","51","Augusta","015","PM2.5 Primary (Filt + Cond)","CAP","66.18786975771","TON"
"Waste Disposal & Recycling","VA","51","Halifax","083","PM2.5 Primary (Filt + Cond)","CAP","66.149468","TON"
"Waste Disposal & Recycling","VA","51","Warren","187","PM2.5 Primary (Filt + Cond)","CAP","66.021906","TON"
"Fuel Comb. Industrial","VA","51","Smyth","173","PM2.5 Primary (Filt + Cond)","CAP","65.3280463405","TON"
"Fuel Comb. Other","VA","51","Lee","105","PM2.5 Primary (Filt + Cond)","CAP","65.304993593","TON"
"Fuel Comb. Other","VA","51","Gloucester","073","PM2.5 Primary (Filt + Cond)","CAP","65.3040500745","TON"
"Fuel Comb. Industrial","VA","51","Harrisonburg city","660","PM2.5 Primary (Filt + Cond)","CAP","65.1674783208","TON"
"Off-Highway","VA","51","York","199","PM2.5 Primary (Filt + Cond)","CAP","64.9351982562646","TON"
"Miscellaneous","VA","51","Newport News city","700","PM2.5 Primary (Filt + Cond)","CAP","64.85114308765","TON"
"Fuel Comb. Other","VA","51","Dinwiddie","053","PM2.5 Primary (Filt + Cond)","CAP","63.9463391937","TON"
"Off-Highway","VA","51","Henrico","087","PM2.5 Primary (Filt + Cond)","CAP","63.91738571009","TON"
"Fuel Comb. Other","VA","51","Lynchburg city","680","PM2.5 Primary (Filt + Cond)","CAP","63.453974293","TON"
"Fuel Comb. Other","VA","51","Covington city","580","PM2.5 Primary (Filt + Cond)","CAP","63.4152518126","TON"
"Fuel Comb. Other","VA","51","Fluvanna","065","PM2.5 Primary (Filt + Cond)","CAP","63.1435016322","TON"
"Other Industrial Processes","VA","51","Stafford","179","PM2.5 Primary (Filt + Cond)","CAP","62.8517399","TON"
"Waste Disposal & Recycling","VA","51","King George","099","PM2.5 Primary (Filt + Cond)","CAP","62.7116366","TON"
"Fuel Comb. Other","VA","51","Page","139","PM2.5 Primary (Filt + Cond)","CAP","62.6675283044","TON"
"Off-Highway","VA","51","Hanover","085","PM2.5 Primary (Filt + Cond)","CAP","62.650391889106","TON"
"Fuel Comb. Industrial","VA","51","Accomack","001","PM2.5 Primary (Filt + Cond)","CAP","62.0556833145","TON"
"Waste Disposal & Recycling","VA","51","Gloucester","073","PM2.5 Primary (Filt + Cond)","CAP","62.0222819","TON"
"Fuel Comb. Industrial","VA","51","King William","101","PM2.5 Primary (Filt + Cond)","CAP","61.8673175014","TON"
"Fuel Comb. Other","VA","51","Goochland","075","PM2.5 Primary (Filt + Cond)","CAP","61.488395079","TON"
"Fuel Comb. Industrial","VA","51","Spotsylvania","177","PM2.5 Primary (Filt + Cond)","CAP","60.8784700946","TON"
"Highway Vehicles","VA","51","Richmond city","760","PM2.5 Primary (Filt + Cond)","CAP","60.867616157726","TON"
"Fuel Comb. Other","VA","51","Roanoke city","770","PM2.5 Primary (Filt + Cond)","CAP","60.5457659663","TON"
"Highway Vehicles","VA","51","Chesapeake city","550","PM2.5 Primary (Filt + Cond)","CAP","60.3716378232687","TON"
"Fuel Comb. Other","VA","51","York","199","PM2.5 Primary (Filt + Cond)","CAP","60.259506284","TON"
"Waste Disposal & Recycling","VA","51","Rockbridge","163","PM2.5 Primary (Filt + Cond)","CAP","59.790632","TON"
"Other Industrial Processes","VA","51","Hampton city","650","PM2.5 Primary (Filt + Cond)","CAP","59.186884753","TON"
"Fuel Comb. Industrial","VA","51","Portsmouth city","740","PM2.5 Primary (Filt + Cond)","CAP","58.998465342","TON"
"Miscellaneous","VA","51","Falls Church city","610","PM2.5 Primary (Filt + Cond)","CAP","58.920306600278","TON"
"Fuel Comb. Other","VA","51","Accomack","001","PM2.5 Primary (Filt + Cond)","CAP","58.8905169108","TON"
"Fuel Comb. Other","VA","51","Norfolk city","710","PM2.5 Primary (Filt + Cond)","CAP","58.7353096283509","TON"
"Fuel Comb. Industrial","VA","51","Fauquier","061","PM2.5 Primary (Filt + Cond)","CAP","58.6695774759","TON"
"Other Industrial Processes","VA","51","Frederick","069","PM2.5 Primary (Filt + Cond)","CAP","58.127549186","TON"
"Off-Highway","VA","51","Richmond city","760","PM2.5 Primary (Filt + Cond)","CAP","57.7323708449","TON"
"Fuel Comb. Other","VA","51","Prince George","149","PM2.5 Primary (Filt + Cond)","CAP","57.4119010114","TON"
"Other Industrial Processes","VA","51","Montgomery","121","PM2.5 Primary (Filt + Cond)","CAP","57.39819","TON"
"Highway Vehicles","VA","51","Loudoun","107","PM2.5 Primary (Filt + Cond)","CAP","57.349110380801","TON"
"Fuel Comb. Other","VA","51","King George","099","PM2.5 Primary (Filt + Cond)","CAP","57.1747566692","TON"
"Fuel Comb. Other","VA","51","Newport News city","700","PM2.5 Primary (Filt + Cond)","CAP","56.65862991906","TON"
"Fuel Comb. Other","VA","51","Scott","169","PM2.5 Primary (Filt + Cond)","CAP","56.5391963585","TON"
"Waste Disposal & Recycling","VA","51","Smyth","173","PM2.5 Primary (Filt + Cond)","CAP","56.414226","TON"
"Fuel Comb. Elec. Util.","VA","51","York","199","PM2.5 Primary (Filt + Cond)","CAP","56.31020385","TON"
"Waste Disposal & Recycling","VA","51","Caroline","033","PM2.5 Primary (Filt + Cond)","CAP","56.308244","TON"
"Other Industrial Processes","VA","51","Fauquier","061","PM2.5 Primary (Filt + Cond)","CAP","55.802431165","TON"
"Waste Disposal & Recycling","VA","51","Wise","195","PM2.5 Primary (Filt + Cond)","CAP","55.80206","TON"
"Metals Processing","VA","51","Roanoke city","770","PM2.5 Primary (Filt + Cond)","CAP","55.4559439","TON"
"Other Industrial Processes","VA","51","Charlottesville city","540","PM2.5 Primary (Filt + Cond)","CAP","54.97780943","TON"
"Miscellaneous","VA","51","Roanoke","161","PM2.5 Primary (Filt + Cond)","CAP","54.760159621124","TON"
"Miscellaneous","VA","51","Alleghany","005","PM2.5 Primary (Filt + Cond)","CAP","54.616921975306","TON"
"Waste Disposal & Recycling","VA","51","Dinwiddie","053","PM2.5 Primary (Filt + Cond)","CAP","54.616038","TON"
"Fuel Comb. Industrial","VA","51","Stafford","179","PM2.5 Primary (Filt + Cond)","CAP","54.3524774151","TON"
"Other Industrial Processes","VA","51","Lynchburg city","680","PM2.5 Primary (Filt + Cond)","CAP","53.803832218","TON"
"Fuel Comb. Industrial","VA","51","Buchanan","027","PM2.5 Primary (Filt + Cond)","CAP","53.7347117738","TON"
"Waste Disposal & Recycling","VA","51","Botetourt","023","PM2.5 Primary (Filt + Cond)","CAP","53.593194","TON"
"Fuel Comb. Other","VA","51","Grayson","077","PM2.5 Primary (Filt + Cond)","CAP","53.25885285634","TON"
"Fuel Comb. Industrial","VA","51","Suffolk city","800","PM2.5 Primary (Filt + Cond)","CAP","53.2517769157","TON"
"Miscellaneous","VA","51","James city","095","PM2.5 Primary (Filt + Cond)","CAP","53.160628057328","TON"
"Waste Disposal & Recycling","VA","51","Accomack","001","PM2.5 Primary (Filt + Cond)","CAP","53.0786596","TON"
"Off-Highway","VA","51","Northampton","131","PM2.5 Primary (Filt + Cond)","CAP","53.033871378541","TON"
"Waste Disposal & Recycling","VA","51","Mecklenburg","117","PM2.5 Primary (Filt + Cond)","CAP","52.5596","TON"
"Other Industrial Processes","VA","51","Albemarle","003","PM2.5 Primary (Filt + Cond)","CAP","52.3286149","TON"
"Fuel Comb. Other","VA","51","Giles","071","PM2.5 Primary (Filt + Cond)","CAP","52.2908931449","TON"
"Fuel Comb. Other","VA","51","Isle of Wight","093","PM2.5 Primary (Filt + Cond)","CAP","51.9465414926","TON"
"Waste Disposal & Recycling","VA","51","Isle of Wight","093","PM2.5 Primary (Filt + Cond)","CAP","51.60078","TON"
"Waste Disposal & Recycling","VA","51","Fluvanna","065","PM2.5 Primary (Filt + Cond)","CAP","51.4738278","TON"
"Fuel Comb. Other","VA","51","Patrick","141","PM2.5 Primary (Filt + Cond)","CAP","51.0964564356","TON"
"Metals Processing","VA","51","Lynchburg city","680","PM2.5 Primary (Filt + Cond)","CAP","51.01973371","TON"
"Waste Disposal & Recycling","VA","51","Amherst","009","PM2.5 Primary (Filt + Cond)","CAP","50.54446","TON"
"Waste Disposal & Recycling","VA","51","Carroll","035","PM2.5 Primary (Filt + Cond)","CAP","49.787201","TON"
"Highway Vehicles","VA","51","Frederick","069","PM2.5 Primary (Filt + Cond)","CAP","49.75306085284","TON"
"Highway Vehicles","VA","51","Rockingham","165","PM2.5 Primary (Filt + Cond)","CAP","49.244280925","TON"
"Fuel Comb. Industrial","VA","51","Halifax","083","PM2.5 Primary (Filt + Cond)","CAP","48.7357652481","TON"
"Fuel Comb. Other","VA","51","New Kent","127","PM2.5 Primary (Filt + Cond)","CAP","48.718054604","TON"
"Fuel Comb. Other","VA","51","Alleghany","005","PM2.5 Primary (Filt + Cond)","CAP","48.54624894","TON"
"Fuel Comb. Other","VA","51","Dickenson","051","PM2.5 Primary (Filt + Cond)","CAP","48.5303709853","TON"
"Waste Disposal & Recycling","VA","51","Virginia Beach city","810","PM2.5 Primary (Filt + Cond)","CAP","48.4479422","TON"
"Fuel Comb. Other","VA","51","Nelson","125","PM2.5 Primary (Filt + Cond)","CAP","48.1386019433","TON"
"Fuel Comb. Industrial","VA","51","Amherst","009","PM2.5 Primary (Filt + Cond)","CAP","48.0174259592","TON"
"Highway Vehicles","VA","51","Stafford","179","PM2.5 Primary (Filt + Cond)","CAP","47.776901058767","TON"
"Waste Disposal & Recycling","VA","51","Lee","105","PM2.5 Primary (Filt + Cond)","CAP","47.53","TON"
"Fuel Comb. Other","VA","51","Danville city","590","PM2.5 Primary (Filt + Cond)","CAP","46.930003286","TON"
"Highway Vehicles","VA","51","Norfolk city","710","PM2.5 Primary (Filt + Cond)","CAP","46.815960160921","TON"
"Other Industrial Processes","VA","51","Russell","167","PM2.5 Primary (Filt + Cond)","CAP","46.54715603","TON"
"Waste Disposal & Recycling","VA","51","Page","139","PM2.5 Primary (Filt + Cond)","CAP","46.298192","TON"
"Fuel Comb. Other","VA","51","Floyd","063","PM2.5 Primary (Filt + Cond)","CAP","46.2883531158","TON"
"Miscellaneous","VA","51","Alexandria city","510","PM2.5 Primary (Filt + Cond)","CAP","46.15916790982","TON"
"Other Industrial Processes","VA","51","Buckingham","029","PM2.5 Primary (Filt + Cond)","CAP","45.819343404","TON"
"Miscellaneous","VA","51","York","199","PM2.5 Primary (Filt + Cond)","CAP","45.555979951264","TON"
"Waste Disposal & Recycling","VA","51","Wythe","197","PM2.5 Primary (Filt + Cond)","CAP","45.548334","TON"
"Highway Vehicles","VA","51","Shenandoah","171","PM2.5 Primary (Filt + Cond)","CAP","45.40788926831","TON"
"Fuel Comb. Elec. Util.","VA","51","Fluvanna","065","PM2.5 Primary (Filt + Cond)","CAP","45.402032861","TON"
"Highway Vehicles","VA","51","Montgomery","121","PM2.5 Primary (Filt + Cond)","CAP","44.9077786796","TON"
"Waste Disposal & Recycling","VA","51","Russell","167","PM2.5 Primary (Filt + Cond)","CAP","44.810397","TON"
"Fuel Comb. Industrial","VA","51","Tazewell","185","PM2.5 Primary (Filt + Cond)","CAP","44.6063353302","TON"
"Fuel Comb. Other","VA","51","Appomattox","011","PM2.5 Primary (Filt + Cond)","CAP","44.2843176705","TON"
"Waste Disposal & Recycling","VA","51","Appomattox","011","PM2.5 Primary (Filt + Cond)","CAP","44.2544686","TON"
"Fuel Comb. Other","VA","51","Madison","113","PM2.5 Primary (Filt + Cond)","CAP","44.1438914166","TON"
"Other Industrial Processes","VA","51","Rockingham","165","PM2.5 Primary (Filt + Cond)","CAP","44.129738179","TON"
"Other Industrial Processes","VA","51","Culpeper","047","PM2.5 Primary (Filt + Cond)","CAP","44.0393323","TON"
"Waste Disposal & Recycling","VA","51","King William","101","PM2.5 Primary (Filt + Cond)","CAP","43.9526452","TON"
"Highway Vehicles","VA","51","Rockbridge","163","PM2.5 Primary (Filt + Cond)","CAP","43.85565614078","TON"
"Waste Disposal & Recycling","VA","51","Sussex","183","PM2.5 Primary (Filt + Cond)","CAP","43.6076344","TON"
"Waste Disposal & Recycling","VA","51","Prince George","149","PM2.5 Primary (Filt + Cond)","CAP","43.57339","TON"
"Fuel Comb. Other","VA","51","Greene","079","PM2.5 Primary (Filt + Cond)","CAP","43.4409493673","TON"
"Fuel Comb. Industrial","VA","51","Wythe","197","PM2.5 Primary (Filt + Cond)","CAP","43.4279978978","TON"
"Highway Vehicles","VA","51","Fauquier","061","PM2.5 Primary (Filt + Cond)","CAP","43.416145528981","TON"
"Fuel Comb. Elec. Util.","VA","51","Hopewell city","670","PM2.5 Primary (Filt + Cond)","CAP","43.24767457","TON"
"Highway Vehicles","VA","51","Albemarle","003","PM2.5 Primary (Filt + Cond)","CAP","43.22919860524","TON"
"Highway Vehicles","VA","51","Spotsylvania","177","PM2.5 Primary (Filt + Cond)","CAP","43.1560038142","TON"
"Other Industrial Processes","VA","51","Tazewell","185","PM2.5 Primary (Filt + Cond)","CAP","43.1102894","TON"
"Off-Highway","VA","51","Accomack","001","PM2.5 Primary (Filt + Cond)","CAP","42.734090790342","TON"
"Other Industrial Processes","VA","51","Suffolk city","800","PM2.5 Primary (Filt + Cond)","CAP","42.6716786","TON"
"Fuel Comb. Industrial","VA","51","Winchester city","840","PM2.5 Primary (Filt + Cond)","CAP","42.62380059478","TON"
"Fuel Comb. Elec. Util.","VA","51","Fauquier","061","PM2.5 Primary (Filt + Cond)","CAP","42.575479","TON"
"Other Industrial Processes","VA","51","Fairfax city","600","PM2.5 Primary (Filt + Cond)","CAP","42.3839587","TON"
"Highway Vehicles","VA","51","Wythe","197","PM2.5 Primary (Filt + Cond)","CAP","42.22949834002","TON"
"Other Industrial Processes","VA","51","Portsmouth city","740","PM2.5 Primary (Filt + Cond)","CAP","42.139781423","TON"
"Fuel Comb. Other","VA","51","Arlington","013","PM2.5 Primary (Filt + Cond)","CAP","42.1191714100000791902239","TON"
"Waste Disposal & Recycling","VA","51","Tazewell","185","PM2.5 Primary (Filt + Cond)","CAP","42.082657","TON"
"Other Industrial Processes","VA","51","Danville city","590","PM2.5 Primary (Filt + Cond)","CAP","41.9152274","TON"
"Other Industrial Processes","VA","51","Salem city","775","PM2.5 Primary (Filt + Cond)","CAP","41.300828656","TON"
"Fuel Comb. Industrial","VA","51","Covington city","580","PM2.5 Primary (Filt + Cond)","CAP","41.2246350886","TON"
"Fuel Comb. Industrial","VA","51","Culpeper","047","PM2.5 Primary (Filt + Cond)","CAP","41.1509480848","TON"
"Other Industrial Processes","VA","51","Harrisonburg city","660","PM2.5 Primary (Filt + Cond)","CAP","40.9321082","TON"
"Fuel Comb. Industrial","VA","51","Arlington","013","PM2.5 Primary (Filt + Cond)","CAP","40.7984314816","TON"
"Other Industrial Processes","VA","51","Roanoke","161","PM2.5 Primary (Filt + Cond)","CAP","40.7807243","TON"
"Off-Highway","VA","51","Portsmouth city","740","PM2.5 Primary (Filt + Cond)","CAP","40.741558101053","TON"
"Fuel Comb. Other","VA","51","Hampton city","650","PM2.5 Primary (Filt + Cond)","CAP","40.59747425175","TON"
"Other Industrial Processes","VA","51","Orange","137","PM2.5 Primary (Filt + Cond)","CAP","40.4034223","TON"
"Highway Vehicles","VA","51","Suffolk city","800","PM2.5 Primary (Filt + Cond)","CAP","40.334956175117","TON"
"Highway Vehicles","VA","51","Botetourt","023","PM2.5 Primary (Filt + Cond)","CAP","40.15338244453","TON"
"Other Industrial Processes","VA","51","Shenandoah","171","PM2.5 Primary (Filt + Cond)","CAP","39.587089058","TON"
"Fuel Comb. Other","VA","51","Southampton","175","PM2.5 Primary (Filt + Cond)","CAP","39.3265584213","TON"
"Waste Disposal & Recycling","VA","51","Buchanan","027","PM2.5 Primary (Filt + Cond)","CAP","39.0994178","TON"
"Other Industrial Processes","VA","51","Wythe","197","PM2.5 Primary (Filt + Cond)","CAP","38.6432887","TON"
"Off-Highway","VA","51","Bedford","019","PM2.5 Primary (Filt + Cond)","CAP","38.613606363396","TON"
"Fuel Comb. Other","VA","51","Buckingham","029","PM2.5 Primary (Filt + Cond)","CAP","38.3622066458","TON"
"Other Industrial Processes","VA","51","Washington","191","PM2.5 Primary (Filt + Cond)","CAP","38.286719171","TON"
"Fuel Comb. Industrial","VA","51","Charlottesville city","540","PM2.5 Primary (Filt + Cond)","CAP","37.8779764475","TON"
"Waste Disposal & Recycling","VA","51","Patrick","141","PM2.5 Primary (Filt + Cond)","CAP","37.847361","TON"
"Fuel Comb. Other","VA","51","Prince Edward","147","PM2.5 Primary (Filt + Cond)","CAP","37.834620998","TON"
"Highway Vehicles","VA","51","Caroline","033","PM2.5 Primary (Filt + Cond)","CAP","37.6681626629","TON"
"Highway Vehicles","VA","51","Newport News city","700","PM2.5 Primary (Filt + Cond)","CAP","37.598660125403","TON"
"Fuel Comb. Other","VA","51","King William","101","PM2.5 Primary (Filt + Cond)","CAP","37.2928878274","TON"
"Fuel Comb. Industrial","VA","51","Orange","137","PM2.5 Primary (Filt + Cond)","CAP","37.2655076197","TON"
"Fuel Comb. Industrial","VA","51","Bristol city","520","PM2.5 Primary (Filt + Cond)","CAP","37.2235098189","TON"
"Fuel Comb. Industrial","VA","51","Waynesboro city","820","PM2.5 Primary (Filt + Cond)","CAP","36.9938161801","TON"
"Waste Disposal & Recycling","VA","51","Buckingham","029","PM2.5 Primary (Filt + Cond)","CAP","36.8930226","TON"
"Other Industrial Processes","VA","51","Winchester city","840","PM2.5 Primary (Filt + Cond)","CAP","36.7753994","TON"
"Fuel Comb. Other","VA","51","Brunswick","025","PM2.5 Primary (Filt + Cond)","CAP","36.7679282305","TON"
"Waste Disposal & Recycling","VA","51","Pulaski","155","PM2.5 Primary (Filt + Cond)","CAP","36.721538","TON"
"Fuel Comb. Elec. Util.","VA","51","Covington city","580","PM2.5 Primary (Filt + Cond)","CAP","36.6827","TON"
"Waste Disposal & Recycling","VA","51","York","199","PM2.5 Primary (Filt + Cond)","CAP","36.590454","TON"
"Off-Highway","VA","51","Albemarle","003","PM2.5 Primary (Filt + Cond)","CAP","36.583952791165","TON"
"Waste Disposal & Recycling","VA","51","Southampton","175","PM2.5 Primary (Filt + Cond)","CAP","36.388785","TON"
"Waste Disposal & Recycling","VA","51","Scott","169","PM2.5 Primary (Filt + Cond)","CAP","36.261601","TON"
"Other Industrial Processes","VA","51","Pulaski","155","PM2.5 Primary (Filt + Cond)","CAP","36.2383941","TON"
"Other Industrial Processes","VA","51","Wise","195","PM2.5 Primary (Filt + Cond)","CAP","36.1572538","TON"
"Other Industrial Processes","VA","51","Fredericksburg city","630","PM2.5 Primary (Filt + Cond)","CAP","36.1390119","TON"
"Waste Disposal & Recycling","VA","51","Lynchburg city","680","PM2.5 Primary (Filt + Cond)","CAP","36.0867757","TON"
"Other Industrial Processes","VA","51","Pittsylvania","143","PM2.5 Primary (Filt + Cond)","CAP","35.6204576063","TON"
"Waste Disposal & Recycling","VA","51","Nelson","125","PM2.5 Primary (Filt + Cond)","CAP","35.396893","TON"
"Waste Disposal & Recycling","VA","51","Floyd","063","PM2.5 Primary (Filt + Cond)","CAP","35.363444","TON"
"Off-Highway","VA","51","Hampton city","650","PM2.5 Primary (Filt + Cond)","CAP","35.32966708003472","TON"
"Highway Vehicles","VA","51","Arlington","013","PM2.5 Primary (Filt + Cond)","CAP","35.192796710752","TON"
"Fuel Comb. Other","VA","51","Westmoreland","193","PM2.5 Primary (Filt + Cond)","CAP","35.1825248456","TON"
"Miscellaneous","VA","51","Fredericksburg city","630","PM2.5 Primary (Filt + Cond)","CAP","34.920211056018","TON"
"Highway Vehicles","VA","51","Roanoke","161","PM2.5 Primary (Filt + Cond)","CAP","34.54370981825","TON"
"Waste Disposal & Recycling","VA","51","Lunenburg","111","PM2.5 Primary (Filt + Cond)","CAP","34.5304022","TON"
"Highway Vehicles","VA","51","Roanoke city","770","PM2.5 Primary (Filt + Cond)","CAP","34.42038266080646","TON"
"Fuel Comb. Industrial","VA","51","Mecklenburg","117","PM2.5 Primary (Filt + Cond)","CAP","34.360420288","TON"
"Miscellaneous","VA","51","Hampton city","650","PM2.5 Primary (Filt + Cond)","CAP","34.31588408369","TON"
"Other Industrial Processes","VA","51","Southampton","175","PM2.5 Primary (Filt + Cond)","CAP","34.04255896","TON"
"Fuel Comb. Elec. Util.","VA","51","Loudoun","107","PM2.5 Primary (Filt + Cond)","CAP","34.02263851","TON"
"Off-Highway","VA","51","Stafford","179","PM2.5 Primary (Filt + Cond)","CAP","33.944945557165","TON"
"Fuel Comb. Elec. Util.","VA","51","Louisa","109","PM2.5 Primary (Filt + Cond)","CAP","33.5153285","TON"
"Waste Disposal & Recycling","VA","51","Prince Edward","147","PM2.5 Primary (Filt + Cond)","CAP","33.5052464","TON"
"Off-Highway","VA","51","Rockingham","165","PM2.5 Primary (Filt + Cond)","CAP","33.498520794217","TON"
"Miscellaneous","VA","51","Harrisonburg city","660","PM2.5 Primary (Filt + Cond)","CAP","32.439670823619","TON"
"Highway Vehicles","VA","51","Washington","191","PM2.5 Primary (Filt + Cond)","CAP","32.29148000348","TON"
"Petroleum & Related Industries","VA","51","Buchanan","027","PM2.5 Primary (Filt + Cond)","CAP","32.24033479","TON"
"Fuel Comb. Industrial","VA","51","York","199","PM2.5 Primary (Filt + Cond)","CAP","32.2306619242","TON"
"Fuel Comb. Other","VA","51","Nottoway","135","PM2.5 Primary (Filt + Cond)","CAP","32.1563819634","TON"
"Waste Disposal & Recycling","VA","51","Madison","113","PM2.5 Primary (Filt + Cond)","CAP","32.1484822","TON"
"Waste Disposal & Recycling","VA","51","Clarke","043","PM2.5 Primary (Filt + Cond)","CAP","31.9104608","TON"
"Fuel Comb. Industrial","VA","51","Martinsville city","690","PM2.5 Primary (Filt + Cond)","CAP","31.8704464874","TON"
"Fuel Comb. Other","VA","51","Portsmouth city","740","PM2.5 Primary (Filt + Cond)","CAP","31.86631564402","TON"
"Fuel Comb. Other","VA","51","Amelia","007","PM2.5 Primary (Filt + Cond)","CAP","31.7494902242","TON"
"Off-Highway","VA","51","Alexandria city","510","PM2.5 Primary (Filt + Cond)","CAP","31.5460971166","TON"
"Fuel Comb. Industrial","VA","51","Fairfax city","600","PM2.5 Primary (Filt + Cond)","CAP","31.1691422924","TON"
"Highway Vehicles","VA","51","Carroll","035","PM2.5 Primary (Filt + Cond)","CAP","31.1605432994002","TON"
"Highway Vehicles","VA","51","Hampton city","650","PM2.5 Primary (Filt + Cond)","CAP","31.105634775418","TON"
"Off-Highway","VA","51","James city","095","PM2.5 Primary (Filt + Cond)","CAP","30.9858423794709","TON"
"Other Industrial Processes","VA","51","Staunton city","790","PM2.5 Primary (Filt + Cond)","CAP","30.9078783","TON"
"Fuel Comb. Industrial","VA","51","Louisa","109","PM2.5 Primary (Filt + Cond)","CAP","30.7473933176","TON"
"Other Industrial Processes","VA","51","Giles","071","PM2.5 Primary (Filt + Cond)","CAP","30.631215405","TON"
"Fuel Comb. Industrial","VA","51","Warren","187","PM2.5 Primary (Filt + Cond)","CAP","30.6167484268","TON"
"Fuel Comb. Elec. Util.","VA","51","King George","099","PM2.5 Primary (Filt + Cond)","CAP","30.575375","TON"
"Fuel Comb. Elec. Util.","VA","51","Warren","187","PM2.5 Primary (Filt + Cond)","CAP","30.54358","TON"
"Off-Highway","VA","51","Roanoke city","770","PM2.5 Primary (Filt + Cond)","CAP","30.54055635228","TON"
"Off-Highway","VA","51","Campbell","031","PM2.5 Primary (Filt + Cond)","CAP","30.409017928948","TON"
"Fuel Comb. Industrial","VA","51","Patrick","141","PM2.5 Primary (Filt + Cond)","CAP","30.3793524803","TON"
"Waste Disposal & Recycling","VA","51","Greene","079","PM2.5 Primary (Filt + Cond)","CAP","30.0285242","TON"
"Fuel Comb. Industrial","VA","51","Petersburg city","730","PM2.5 Primary (Filt + Cond)","CAP","30.0028169531","TON"
"Fuel Comb. Other","VA","51","Northumberland","133","PM2.5 Primary (Filt + Cond)","CAP","29.914042814","TON"
"Fuel Comb. Industrial","VA","51","Norton city","720","PM2.5 Primary (Filt + Cond)","CAP","29.7930932139","TON"
"Waste Disposal & Recycling","VA","51","Westmoreland","193","PM2.5 Primary (Filt + Cond)","CAP","29.7465358","TON"
"Fuel Comb. Other","VA","51","Lunenburg","111","PM2.5 Primary (Filt + Cond)","CAP","29.6042801549","TON"
"Fuel Comb. Other","VA","51","Rappahannock","157","PM2.5 Primary (Filt + Cond)","CAP","29.59322316494","TON"
"Waste Disposal & Recycling","VA","51","Amelia","007","PM2.5 Primary (Filt + Cond)","CAP","29.4226404","TON"
"Fuel Comb. Industrial","VA","51","Giles","071","PM2.5 Primary (Filt + Cond)","CAP","29.3556963711","TON"
"Waste Disposal & Recycling","VA","51","Grayson","077","PM2.5 Primary (Filt + Cond)","CAP","29.2324746","TON"
"Miscellaneous","VA","51","Portsmouth city","740","PM2.5 Primary (Filt + Cond)","CAP","28.937316967304","TON"
"Fuel Comb. Industrial","VA","51","Manassas Park city","685","PM2.5 Primary (Filt + Cond)","CAP","28.8638527576","TON"
"Fuel Comb. Industrial","VA","51","Dinwiddie","053","PM2.5 Primary (Filt + Cond)","CAP","28.7622605304","TON"
