"TIER","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Fuel Comb. Other","VA","51","Winchester city","840","PM2.5 Primary (Filt + Cond)","CAP","9.953329055","TON"
"Highway Vehicles","VA","51","Lee","105","PM2.5 Primary (Filt + Cond)","CAP","9.89925406229","TON"
"Off-Highway","VA","51","Manassas city","683","PM2.5 Primary (Filt + Cond)","CAP","9.85977826973000023726676546381","TON"
"Fuel Comb. Other","VA","51","Salem city","775","PM2.5 Primary (Filt + Cond)","CAP","9.85428491","TON"
"Off-Highway","VA","51","Lee","105","PM2.5 Primary (Filt + Cond)","CAP","9.79941978192600004082834551","TON"
"Highway Vehicles","VA","51","Fluvanna","065","PM2.5 Primary (Filt + Cond)","CAP","9.745783473","TON"
"Highway Vehicles","VA","51","Buchanan","027","PM2.5 Primary (Filt + Cond)","CAP","9.668032274","TON"
"Highway Vehicles","VA","51","Fairfax city","600","PM2.5 Primary (Filt + Cond)","CAP","9.652871162","TON"
"Fuel Comb. Elec. Util.","VA","51","Accomack","001","PM2.5 Primary (Filt + Cond)","CAP","9.60975","TON"
"Off-Highway","VA","51","Surry","181","PM2.5 Primary (Filt + Cond)","CAP","9.598588224682000007741980504","TON"
"Other Industrial Processes","VA","51","Falls Church city","610","PM2.5 Primary (Filt + Cond)","CAP","9.561222","TON"
"Fuel Comb. Industrial","VA","51","Galax city","640","PM2.5 Primary (Filt + Cond)","CAP","9.373780735","TON"
"Fuel Comb. Other","VA","51","Manassas city","683","PM2.5 Primary (Filt + Cond)","CAP","9.33251562","TON"
"Highway Vehicles","VA","51","Colonial Heights city","570","PM2.5 Primary (Filt + Cond)","CAP","9.3242173707","TON"
"Off-Highway","VA","51","Amelia","007","PM2.5 Primary (Filt + Cond)","CAP","9.1763435492610000061539049","TON"
"Miscellaneous","VA","51","Manassas Park city","685","PM2.5 Primary (Filt + Cond)","CAP","9.07261229","TON"
"Fuel Comb. Other","VA","51","Waynesboro city","820","PM2.5 Primary (Filt + Cond)","CAP","9.06370418","TON"
"Fuel Comb. Industrial","VA","51","Fluvanna","065","PM2.5 Primary (Filt + Cond)","CAP","9.038106833","TON"
"Fuel Comb. Other","VA","51","Hopewell city","670","PM2.5 Primary (Filt + Cond)","CAP","9.02238981","TON"
"Fuel Comb. Industrial","VA","51","Russell","167","PM2.5 Primary (Filt + Cond)","CAP","9.009391567","TON"
"Off-Highway","VA","51","Charles city","036","PM2.5 Primary (Filt + Cond)","CAP","9.00318039835800002194787681","TON"
"Fuel Comb. Industrial","VA","51","Page","139","PM2.5 Primary (Filt + Cond)","CAP","8.973298967","TON"
"Miscellaneous","VA","51","Waynesboro city","820","PM2.5 Primary (Filt + Cond)","CAP","8.95961417","TON"
"Fuel Comb. Industrial","VA","51","Northampton","131","PM2.5 Primary (Filt + Cond)","CAP","8.925157067","TON"
"Miscellaneous","VA","51","Norton city","720","PM2.5 Primary (Filt + Cond)","CAP","8.912299195","TON"
"Fuel Comb. Industrial","VA","51","Manassas Park city","685","PM2.5 Primary (Filt + Cond)","CAP","8.910115417","TON"
"Off-Highway","VA","51","Essex","057","PM2.5 Primary (Filt + Cond)","CAP","8.908517925909000023190613414","TON"
"Fuel Comb. Industrial","VA","51","Bedford","019","PM2.5 Primary (Filt + Cond)","CAP","8.86326225","TON"
"Miscellaneous","VA","51","Winchester city","840","PM2.5 Primary (Filt + Cond)","CAP","8.85956047","TON"
"Off-Highway","VA","51","Madison","113","PM2.5 Primary (Filt + Cond)","CAP","8.848425642200000004235975604","TON"
"Fuel Comb. Elec. Util.","VA","51","Campbell","031","PM2.5 Primary (Filt + Cond)","CAP","8.78809","TON"
"Other Industrial Processes","VA","51","Westmoreland","193","PM2.5 Primary (Filt + Cond)","CAP","8.68081766","TON"
"Highway Vehicles","VA","51","Salem city","775","PM2.5 Primary (Filt + Cond)","CAP","8.6687096","TON"
"Highway Vehicles","VA","51","Madison","113","PM2.5 Primary (Filt + Cond)","CAP","8.570017967","TON"
"Highway Vehicles","VA","51","Waynesboro city","820","PM2.5 Primary (Filt + Cond)","CAP","8.368705418","TON"
"Highway Vehicles","VA","51","Nottoway","135","PM2.5 Primary (Filt + Cond)","CAP","8.364149991","TON"
"Fuel Comb. Other","VA","51","Fredericksburg city","630","PM2.5 Primary (Filt + Cond)","CAP","8.362442925","TON"
"Miscellaneous","VA","51","Colonial Heights city","570","PM2.5 Primary (Filt + Cond)","CAP","8.31957086","TON"
"Fuel Comb. Other","VA","51","Highland","091","PM2.5 Primary (Filt + Cond)","CAP","8.2909695765","TON"
"Fuel Comb. Industrial","VA","51","Madison","113","PM2.5 Primary (Filt + Cond)","CAP","8.2851743685","TON"
"Off-Highway","VA","51","Middlesex","119","PM2.5 Primary (Filt + Cond)","CAP","8.188545214716000023190613414","TON"
"Off-Highway","VA","51","Buckingham","029","PM2.5 Primary (Filt + Cond)","CAP","8.17260522180000001878721091","TON"
"Off-Highway","VA","51","King William","101","PM2.5 Primary (Filt + Cond)","CAP","8.15008068521500002194787681","TON"
"Solvent Utilization","VA","51","Chesterfield","041","PM2.5 Primary (Filt + Cond)","CAP","8.0708","TON"
"Storage & Transport","VA","51","York","199","PM2.5 Primary (Filt + Cond)","CAP","7.99273065","TON"
"Highway Vehicles","VA","51","Patrick","141","PM2.5 Primary (Filt + Cond)","CAP","7.981153705","TON"
"Fuel Comb. Industrial","VA","51","Caroline","033","PM2.5 Primary (Filt + Cond)","CAP","7.978534993","TON"
"Highway Vehicles","VA","51","Amelia","007","PM2.5 Primary (Filt + Cond)","CAP","7.9316946895","TON"
"Fuel Comb. Industrial","VA","51","Arlington","013","PM2.5 Primary (Filt + Cond)","CAP","7.8313255645","TON"
"Off-Highway","VA","51","Petersburg city","730","PM2.5 Primary (Filt + Cond)","CAP","7.75369065361000021924440166381","TON"
"Solvent Utilization","VA","51","Norfolk city","710","PM2.5 Primary (Filt + Cond)","CAP","7.73122","TON"
"Highway Vehicles","VA","51","King William","101","PM2.5 Primary (Filt + Cond)","CAP","7.691627491","TON"
"Fuel Comb. Industrial","VA","51","York","199","PM2.5 Primary (Filt + Cond)","CAP","7.691236004","TON"
"Highway Vehicles","VA","51","Floyd","063","PM2.5 Primary (Filt + Cond)","CAP","7.68402708623","TON"
"Waste Disposal & Recycling","VA","51","Norton city","720","PM2.5 Primary (Filt + Cond)","CAP","7.63043361","TON"
"Waste Disposal & Recycling","VA","51","Highland","091","PM2.5 Primary (Filt + Cond)","CAP","7.4721198","TON"
"Fuel Comb. Industrial","VA","51","Fredericksburg city","630","PM2.5 Primary (Filt + Cond)","CAP","7.451656901","TON"
"Storage & Transport","VA","51","Norfolk city","710","PM2.5 Primary (Filt + Cond)","CAP","7.4275484","TON"
"Off-Highway","VA","51","Fairfax city","600","PM2.5 Primary (Filt + Cond)","CAP","7.36321994061000024167016796781","TON"
"Fuel Comb. Industrial","VA","51","Charles city","036","PM2.5 Primary (Filt + Cond)","CAP","7.3118483435","TON"
"Highway Vehicles","VA","51","Appomattox","011","PM2.5 Primary (Filt + Cond)","CAP","7.311003273","TON"
"Storage & Transport","VA","51","Chesapeake city","550","PM2.5 Primary (Filt + Cond)","CAP","7.310453293","TON"
"Fuel Comb. Industrial","VA","51","Alleghany","005","PM2.5 Primary (Filt + Cond)","CAP","7.2193809105","TON"
"Solvent Utilization","VA","51","Galax city","640","PM2.5 Primary (Filt + Cond)","CAP","7.21","TON"
"Off-Highway","VA","51","Grayson","077","PM2.5 Primary (Filt + Cond)","CAP","7.154665048504000004235975604","TON"
"Highway Vehicles","VA","51","Buckingham","029","PM2.5 Primary (Filt + Cond)","CAP","7.1133295255","TON"
"Metals Processing","VA","51","Culpeper","047","PM2.5 Primary (Filt + Cond)","CAP","7.0992615","TON"
"Highway Vehicles","VA","51","Hopewell city","670","PM2.5 Primary (Filt + Cond)","CAP","7.093622049","TON"
"Other Industrial Processes","VA","51","Prince Edward","147","PM2.5 Primary (Filt + Cond)","CAP","7.0021575","TON"
"Highway Vehicles","VA","51","Essex","057","PM2.5 Primary (Filt + Cond)","CAP","6.9481974202","TON"
"Highway Vehicles","VA","51","Staunton city","790","PM2.5 Primary (Filt + Cond)","CAP","6.822893112832","TON"
"Waste Disposal & Recycling","VA","51","Hampton city","650","PM2.5 Primary (Filt + Cond)","CAP","6.77913143","TON"
"Miscellaneous","VA","51","Poquoson city","735","PM2.5 Primary (Filt + Cond)","CAP","6.7432353","TON"
"Other Industrial Processes","VA","51","Lancaster","103","PM2.5 Primary (Filt + Cond)","CAP","6.7273135","TON"
"Off-Highway","VA","51","Bath","017","PM2.5 Primary (Filt + Cond)","CAP","6.699976443157000002993239","TON"
"Highway Vehicles","VA","51","Westmoreland","193","PM2.5 Primary (Filt + Cond)","CAP","6.6777716143","TON"
"Miscellaneous","VA","51","Bristol city","520","PM2.5 Primary (Filt + Cond)","CAP","6.66103905","TON"
"Off-Highway","VA","51","Waynesboro city","820","PM2.5 Primary (Filt + Cond)","CAP","6.61742773489000022112745455381","TON"
"Fuel Comb. Other","VA","51","Bristol city","520","PM2.5 Primary (Filt + Cond)","CAP","6.460961385","TON"
"Fuel Comb. Elec. Util.","VA","51","Fairfax","059","PM2.5 Primary (Filt + Cond)","CAP","6.4121889","TON"
"Highway Vehicles","VA","51","Charlotte","037","PM2.5 Primary (Filt + Cond)","CAP","6.411592036","TON"
"Fuel Comb. Industrial","VA","51","Westmoreland","193","PM2.5 Primary (Filt + Cond)","CAP","6.3983987505","TON"
"Off-Highway","VA","51","Brunswick","025","PM2.5 Primary (Filt + Cond)","CAP","6.367685043347000117178458938","TON"
"Miscellaneous","VA","51","Williamsburg city","830","PM2.5 Primary (Filt + Cond)","CAP","6.30498402","TON"
"Other Industrial Processes","VA","51","Lee","105","PM2.5 Primary (Filt + Cond)","CAP","6.2985378","TON"
"Other Industrial Processes","VA","51","Caroline","033","PM2.5 Primary (Filt + Cond)","CAP","6.2953907","TON"
"Fuel Comb. Other","VA","51","Colonial Heights city","570","PM2.5 Primary (Filt + Cond)","CAP","6.253387565","TON"
"Off-Highway","VA","51","Floyd","063","PM2.5 Primary (Filt + Cond)","CAP","6.245892496359000041212977214","TON"
"Other Industrial Processes","VA","51","Scott","169","PM2.5 Primary (Filt + Cond)","CAP","6.2286131","TON"
"Miscellaneous","VA","51","Radford city","750","PM2.5 Primary (Filt + Cond)","CAP","6.18727871","TON"
"Fuel Comb. Industrial","VA","51","Brunswick","025","PM2.5 Primary (Filt + Cond)","CAP","6.163959976","TON"
"Other Industrial Processes","VA","51","Galax city","640","PM2.5 Primary (Filt + Cond)","CAP","5.9887224","TON"
"Other Industrial Processes","VA","51","Floyd","063","PM2.5 Primary (Filt + Cond)","CAP","5.970704","TON"
"Other Industrial Processes","VA","51","Amelia","007","PM2.5 Primary (Filt + Cond)","CAP","5.9157266","TON"
"Other Industrial Processes","VA","51","Northampton","131","PM2.5 Primary (Filt + Cond)","CAP","5.8598207","TON"
"Other Industrial Processes","VA","51","Essex","057","PM2.5 Primary (Filt + Cond)","CAP","5.7697913","TON"
"Highway Vehicles","VA","51","Grayson","077","PM2.5 Primary (Filt + Cond)","CAP","5.749279344","TON"
"Highway Vehicles","VA","51","Middlesex","119","PM2.5 Primary (Filt + Cond)","CAP","5.68792998684","TON"
"Off-Highway","VA","51","Greene","079","PM2.5 Primary (Filt + Cond)","CAP","5.666591632326000019684608514","TON"
"Other Industrial Processes","VA","51","Franklin city","620","PM2.5 Primary (Filt + Cond)","CAP","5.626358","TON"
"Other Industrial Processes","VA","51","Radford city","750","PM2.5 Primary (Filt + Cond)","CAP","5.5566783","TON"
"Fuel Comb. Industrial","VA","51","Appomattox","011","PM2.5 Primary (Filt + Cond)","CAP","5.5478112805","TON"
"Fuel Comb. Industrial","VA","51","Fairfax city","600","PM2.5 Primary (Filt + Cond)","CAP","5.440552999","TON"
"Highway Vehicles","VA","51","Dickenson","051","PM2.5 Primary (Filt + Cond)","CAP","5.419864024","TON"
"Other Industrial Processes","VA","51","Middlesex","119","PM2.5 Primary (Filt + Cond)","CAP","5.408988","TON"
"Other Industrial Processes","VA","51","Poquoson city","735","PM2.5 Primary (Filt + Cond)","CAP","5.2926817","TON"
"Fuel Comb. Other","VA","51","Martinsville city","690","PM2.5 Primary (Filt + Cond)","CAP","5.283934625","TON"
"Other Industrial Processes","VA","51","Southampton","175","PM2.5 Primary (Filt + Cond)","CAP","5.26943297","TON"
"Fuel Comb. Industrial","VA","51","Amelia","007","PM2.5 Primary (Filt + Cond)","CAP","5.2673551375","TON"
"Off-Highway","VA","51","Lunenburg","111","PM2.5 Primary (Filt + Cond)","CAP","5.265809888712000023190613414","TON"
"Other Industrial Processes","VA","51","Alleghany","005","PM2.5 Primary (Filt + Cond)","CAP","5.1937073","TON"
"Highway Vehicles","VA","51","Richmond","159","PM2.5 Primary (Filt + Cond)","CAP","5.1550534927","TON"
"Storage & Transport","VA","51","Buchanan","027","PM2.5 Primary (Filt + Cond)","CAP","5.133849","TON"
"Off-Highway","VA","51","Staunton city","790","PM2.5 Primary (Filt + Cond)","CAP","5.10228696014800022112745455381","TON"
"Other Industrial Processes","VA","51","Northumberland","133","PM2.5 Primary (Filt + Cond)","CAP","5.0873694","TON"
"Fuel Comb. Other","VA","51","Galax city","640","PM2.5 Primary (Filt + Cond)","CAP","5.057161775","TON"
"Storage & Transport","VA","51","Virginia Beach city","810","PM2.5 Primary (Filt + Cond)","CAP","5.034684","TON"
"Highway Vehicles","VA","51","Northumberland","133","PM2.5 Primary (Filt + Cond)","CAP","5.014537086","TON"
"Fuel Comb. Industrial","VA","51","Goochland","075","PM2.5 Primary (Filt + Cond)","CAP","5.0080367105","TON"
"Waste Disposal & Recycling","VA","51","Staunton city","790","PM2.5 Primary (Filt + Cond)","CAP","5.0021935","TON"
"Off-Highway","VA","51","Bristol city","520","PM2.5 Primary (Filt + Cond)","CAP","4.86380317731000023726676546381","TON"
"Highway Vehicles","VA","51","Lancaster","103","PM2.5 Primary (Filt + Cond)","CAP","4.835409973","TON"
"Waste Disposal & Recycling","VA","51","Waynesboro city","820","PM2.5 Primary (Filt + Cond)","CAP","4.79712983","TON"
"Fuel Comb. Industrial","VA","51","Greene","079","PM2.5 Primary (Filt + Cond)","CAP","4.72562558985","TON"
"Off-Highway","VA","51","Williamsburg city","830","PM2.5 Primary (Filt + Cond)","CAP","4.71081928910900022463345945381","TON"
"Fuel Comb. Other","VA","51","Poquoson city","735","PM2.5 Primary (Filt + Cond)","CAP","4.678042062","TON"
"Highway Vehicles","VA","51","Rappahannock","157","PM2.5 Primary (Filt + Cond)","CAP","4.6532561343","TON"
"Other Industrial Processes","VA","51","Lexington city","678","PM2.5 Primary (Filt + Cond)","CAP","4.6360592","TON"
"Other Industrial Processes","VA","51","Brunswick","025","PM2.5 Primary (Filt + Cond)","CAP","4.6353","TON"
"Other Industrial Processes","VA","51","Appomattox","011","PM2.5 Primary (Filt + Cond)","CAP","4.6278523","TON"
"Highway Vehicles","VA","51","King and Queen","097","PM2.5 Primary (Filt + Cond)","CAP","4.5671330863","TON"
"Storage & Transport","VA","51","Pittsylvania","143","PM2.5 Primary (Filt + Cond)","CAP","4.4692","TON"
"Off-Highway","VA","51","Falls Church city","610","PM2.5 Primary (Filt + Cond)","CAP","4.46816565209000023850950206781","TON"
"Fuel Comb. Elec. Util.","VA","51","Suffolk city","800","PM2.5 Primary (Filt + Cond)","CAP","4.455589","TON"
"Fuel Comb. Industrial","VA","51","Powhatan","145","PM2.5 Primary (Filt + Cond)","CAP","4.4320442225","TON"
"Other Industrial Processes","VA","51","Charlotte","037","PM2.5 Primary (Filt + Cond)","CAP","4.40796189","TON"
"Fuel Comb. Other","VA","51","Radford city","750","PM2.5 Primary (Filt + Cond)","CAP","4.366751335","TON"
"Fuel Comb. Industrial","VA","51","Colonial Heights city","570","PM2.5 Primary (Filt + Cond)","CAP","4.3227954485","TON"
"Fuel Comb. Industrial","VA","51","Surry","181","PM2.5 Primary (Filt + Cond)","CAP","4.3208168235","TON"
"Highway Vehicles","VA","51","Martinsville city","690","PM2.5 Primary (Filt + Cond)","CAP","4.312458539","TON"
"Off-Highway","VA","51","Manassas Park city","685","PM2.5 Primary (Filt + Cond)","CAP","4.30538898210000023726676546381","TON"
"Other Industrial Processes","VA","51","Page","139","PM2.5 Primary (Filt + Cond)","CAP","4.2915073","TON"
"Fuel Comb. Industrial","VA","51","King George","099","PM2.5 Primary (Filt + Cond)","CAP","4.2747374985","TON"
"Fuel Comb. Industrial","VA","51","New Kent","127","PM2.5 Primary (Filt + Cond)","CAP","4.2315922165","TON"
"Highway Vehicles","VA","51","Lunenburg","111","PM2.5 Primary (Filt + Cond)","CAP","4.2012192012","TON"
"Fuel Comb. Elec. Util.","VA","51","Southampton","175","PM2.5 Primary (Filt + Cond)","CAP","4.18762","TON"
"Highway Vehicles","VA","51","Cumberland","049","PM2.5 Primary (Filt + Cond)","CAP","4.1854427209","TON"
"Fuel Comb. Industrial","VA","51","Middlesex","119","PM2.5 Primary (Filt + Cond)","CAP","4.1752735985","TON"
"Fuel Comb. Industrial","VA","51","Sussex","183","PM2.5 Primary (Filt + Cond)","CAP","4.1715543985","TON"
"Miscellaneous","VA","51","Emporia city","595","PM2.5 Primary (Filt + Cond)","CAP","4.16061765","TON"
"Fuel Comb. Industrial","VA","51","Cumberland","049","PM2.5 Primary (Filt + Cond)","CAP","4.1559801985","TON"
"Highway Vehicles","VA","51","Williamsburg city","830","PM2.5 Primary (Filt + Cond)","CAP","4.0968971383","TON"
"Off-Highway","VA","51","Rappahannock","157","PM2.5 Primary (Filt + Cond)","CAP","4.063732673843600020029947514","TON"
"Off-Highway","VA","51","Fredericksburg city","630","PM2.5 Primary (Filt + Cond)","CAP","4.04136988090000024077277036381","TON"
"Off-Highway","VA","51","Cumberland","049","PM2.5 Primary (Filt + Cond)","CAP","4.01633189539200002229321581","TON"
"Off-Highway","VA","51","Winchester city","840","PM2.5 Primary (Filt + Cond)","CAP","4.00403666021200023726676546381","TON"
"Off-Highway","VA","51","Poquoson city","735","PM2.5 Primary (Filt + Cond)","CAP","3.90637107892330022048713826781","TON"
"Other Industrial Processes","VA","51","Norton city","720","PM2.5 Primary (Filt + Cond)","CAP","3.8853729","TON"
"Fuel Comb. Elec. Util.","VA","51","Giles","071","PM2.5 Primary (Filt + Cond)","CAP","3.863303739","TON"
"Fuel Comb. Other","VA","51","Falls Church city","610","PM2.5 Primary (Filt + Cond)","CAP","3.837102725","TON"
"Off-Highway","VA","51","Hopewell city","670","PM2.5 Primary (Filt + Cond)","CAP","3.81947630341000021924440166381","TON"
"Fuel Comb. Industrial","VA","51","Richmond","159","PM2.5 Primary (Filt + Cond)","CAP","3.7298872365","TON"
"Fuel Comb. Elec. Util.","VA","51","Norfolk city","710","PM2.5 Primary (Filt + Cond)","CAP","3.649178765","TON"
"Highway Vehicles","VA","51","Radford city","750","PM2.5 Primary (Filt + Cond)","CAP","3.6223711949","TON"
"Fuel Comb. Other","VA","51","Williamsburg city","830","PM2.5 Primary (Filt + Cond)","CAP","3.612852555","TON"
"Fuel Comb. Industrial","VA","51","Prince Edward","147","PM2.5 Primary (Filt + Cond)","CAP","3.595781814","TON"
"Other Industrial Processes","VA","51","Clarke","043","PM2.5 Primary (Filt + Cond)","CAP","3.5646157","TON"
"Miscellaneous","VA","51","Franklin city","620","PM2.5 Primary (Filt + Cond)","CAP","3.47726203","TON"
"Highway Vehicles","VA","51","Mathews","115","PM2.5 Primary (Filt + Cond)","CAP","3.4687187549","TON"
"Fuel Comb. Elec. Util.","VA","51","Isle of Wight","093","PM2.5 Primary (Filt + Cond)","CAP","3.40104","TON"
"Petroleum & Related Industries","VA","51","Chesterfield","041","PM2.5 Primary (Filt + Cond)","CAP","3.345997","TON"
"Other Industrial Processes","VA","51","Madison","113","PM2.5 Primary (Filt + Cond)","CAP","3.32108703","TON"
"Other Industrial Processes","VA","51","Mathews","115","PM2.5 Primary (Filt + Cond)","CAP","3.313163","TON"
"Other Industrial Processes","VA","51","Bland","021","PM2.5 Primary (Filt + Cond)","CAP","3.3031027","TON"
"Fuel Comb. Other","VA","51","Buena Vista city","530","PM2.5 Primary (Filt + Cond)","CAP","3.161041969","TON"
"Chemical & Allied Product Mfg","VA","51","Chesterfield","041","PM2.5 Primary (Filt + Cond)","CAP","3.13094625","TON"
"Fuel Comb. Other","VA","51","Franklin city","620","PM2.5 Primary (Filt + Cond)","CAP","3.10735165","TON"
"Off-Highway","VA","51","Martinsville city","690","PM2.5 Primary (Filt + Cond)","CAP","3.07539174139000023692142646381","TON"
"Fuel Comb. Other","VA","51","Manassas Park city","685","PM2.5 Primary (Filt + Cond)","CAP","3.045765486","TON"
"Highway Vehicles","VA","51","Charles city","036","PM2.5 Primary (Filt + Cond)","CAP","2.9804476054","TON"
"Fuel Comb. Industrial","VA","51","Lee","105","PM2.5 Primary (Filt + Cond)","CAP","2.975391301","TON"
"Fuel Comb. Industrial","VA","51","Lancaster","103","PM2.5 Primary (Filt + Cond)","CAP","2.941191933","TON"
"Off-Highway","VA","51","Craig","045","PM2.5 Primary (Filt + Cond)","CAP","2.889182437223000123782012232","TON"
"Highway Vehicles","VA","51","Emporia city","595","PM2.5 Primary (Filt + Cond)","CAP","2.8426395366","TON"
"Fuel Comb. Industrial","VA","51","Buckingham","029","PM2.5 Primary (Filt + Cond)","CAP","2.833645738","TON"
"Highway Vehicles","VA","51","Surry","181","PM2.5 Primary (Filt + Cond)","CAP","2.7982542501","TON"
"Highway Vehicles","VA","51","Falls Church city","610","PM2.5 Primary (Filt + Cond)","CAP","2.7846573744","TON"
"Other Industrial Processes","VA","51","Grayson","077","PM2.5 Primary (Filt + Cond)","CAP","2.773646","TON"
"Waste Disposal & Recycling","VA","51","Galax city","640","PM2.5 Primary (Filt + Cond)","CAP","2.742609","TON"
"Highway Vehicles","VA","51","Galax city","640","PM2.5 Primary (Filt + Cond)","CAP","2.7376284784","TON"
"Highway Vehicles","VA","51","Bath","017","PM2.5 Primary (Filt + Cond)","CAP","2.7276424554","TON"
"Waste Disposal & Recycling","VA","51","Petersburg city","730","PM2.5 Primary (Filt + Cond)","CAP","2.6912396","TON"
"Highway Vehicles","VA","51","Norton city","720","PM2.5 Primary (Filt + Cond)","CAP","2.67498461909","TON"
"Fuel Comb. Elec. Util.","VA","51","Surry","181","PM2.5 Primary (Filt + Cond)","CAP","2.6481754","TON"
"Storage & Transport","VA","51","Henry","089","PM2.5 Primary (Filt + Cond)","CAP","2.64179","TON"
"Waste Disposal & Recycling","VA","51","Radford city","750","PM2.5 Primary (Filt + Cond)","CAP","2.62558046","TON"
"Miscellaneous","VA","51","Lexington city","678","PM2.5 Primary (Filt + Cond)","CAP","2.60965018","TON"
"Fuel Comb. Other","VA","51","Emporia city","595","PM2.5 Primary (Filt + Cond)","CAP","2.4132103","TON"
"Other Industrial Processes","VA","51","Charles city","036","PM2.5 Primary (Filt + Cond)","CAP","2.406074","TON"
"Petroleum & Related Industries","VA","51","Dinwiddie","053","PM2.5 Primary (Filt + Cond)","CAP","2.4","TON"
"Off-Highway","VA","51","Covington city","580","PM2.5 Primary (Filt + Cond)","CAP","2.37030124793000033493909439181","TON"
"Off-Highway","VA","51","Bland","021","PM2.5 Primary (Filt + Cond)","CAP","2.299311542697000139230645142","TON"
"Other Industrial Processes","VA","51","Rappahannock","157","PM2.5 Primary (Filt + Cond)","CAP","2.271291","TON"
"Highway Vehicles","VA","51","Craig","045","PM2.5 Primary (Filt + Cond)","CAP","2.137596711","TON"
"Other Industrial Processes","VA","51","Williamsburg city","830","PM2.5 Primary (Filt + Cond)","CAP","2.1087224","TON"
"Highway Vehicles","VA","51","Poquoson city","735","PM2.5 Primary (Filt + Cond)","CAP","2.08030718191","TON"
"Solvent Utilization","VA","51","Pittsylvania","143","PM2.5 Primary (Filt + Cond)","CAP","2.06642","TON"
"Other Industrial Processes","VA","51","Lunenburg","111","PM2.5 Primary (Filt + Cond)","CAP","2.056744","TON"
"Highway Vehicles","VA","51","Covington city","580","PM2.5 Primary (Filt + Cond)","CAP","2.043251355","TON"
"Off-Highway","VA","51","Colonial Heights city","570","PM2.5 Primary (Filt + Cond)","CAP","2.03198987139000021924440166381","TON"
"Fuel Comb. Other","VA","51","Lexington city","678","PM2.5 Primary (Filt + Cond)","CAP","2.03177702","TON"
"Fuel Comb. Elec. Util.","VA","51","Washington","191","PM2.5 Primary (Filt + Cond)","CAP","2.02","TON"
"Off-Highway","VA","51","Galax city","640","PM2.5 Primary (Filt + Cond)","CAP","1.99885202637000023816416306781","TON"
"Waste Disposal & Recycling","VA","51","Bristol city","520","PM2.5 Primary (Filt + Cond)","CAP","1.960065533","TON"
"Waste Disposal & Recycling","VA","51","Poquoson city","735","PM2.5 Primary (Filt + Cond)","CAP","1.927217","TON"
"Off-Highway","VA","51","Emporia city","595","PM2.5 Primary (Filt + Cond)","CAP","1.90792694115000033600335249181","TON"
"Off-Highway","VA","51","Radford city","750","PM2.5 Primary (Filt + Cond)","CAP","1.90489862958000021573839676381","TON"
"Waste Disposal & Recycling","VA","51","Franklin city","620","PM2.5 Primary (Filt + Cond)","CAP","1.8418652","TON"
"Highway Vehicles","VA","51","Manassas Park city","685","PM2.5 Primary (Filt + Cond)","CAP","1.83574806877","TON"
"Other Industrial Processes","VA","51","Bath","017","PM2.5 Primary (Filt + Cond)","CAP","1.8303336","TON"
"Miscellaneous","VA","51","Buena Vista city","530","PM2.5 Primary (Filt + Cond)","CAP","1.78374906","TON"
"Fuel Comb. Other","VA","51","Norton city","720","PM2.5 Primary (Filt + Cond)","CAP","1.77365407","TON"
"Other Industrial Processes","VA","51","Nelson","125","PM2.5 Primary (Filt + Cond)","CAP","1.73453855","TON"
"Storage & Transport","VA","51","Dickenson","051","PM2.5 Primary (Filt + Cond)","CAP","1.717815","TON"
"Other Industrial Processes","VA","51","Richmond","159","PM2.5 Primary (Filt + Cond)","CAP","1.70242089","TON"
"Highway Vehicles","VA","51","Franklin city","620","PM2.5 Primary (Filt + Cond)","CAP","1.6584919032","TON"
"Other Industrial Processes","VA","51","Patrick","141","PM2.5 Primary (Filt + Cond)","CAP","1.630232","TON"
"Fuel Comb. Industrial","VA","51","King and Queen","097","PM2.5 Primary (Filt + Cond)","CAP","1.6194908458","TON"
"Off-Highway","VA","51","Highland","091","PM2.5 Primary (Filt + Cond)","CAP","1.595111736058000139575984142","TON"
"Highway Vehicles","VA","51","Buena Vista city","530","PM2.5 Primary (Filt + Cond)","CAP","1.5917819047","TON"
"Fuel Comb. Industrial","VA","51","Falls Church city","610","PM2.5 Primary (Filt + Cond)","CAP","1.57556835585","TON"
"Other Industrial Processes","VA","51","Surry","181","PM2.5 Primary (Filt + Cond)","CAP","1.47131402","TON"
"Highway Vehicles","VA","51","Highland","091","PM2.5 Primary (Filt + Cond)","CAP","1.4420252817","TON"
"Solvent Utilization","VA","51","Martinsville city","690","PM2.5 Primary (Filt + Cond)","CAP","1.4371","TON"
"Fuel Comb. Industrial","VA","51","Mathews","115","PM2.5 Primary (Filt + Cond)","CAP","1.43095150585","TON"
"Fuel Comb. Industrial","VA","51","Rappahannock","157","PM2.5 Primary (Filt + Cond)","CAP","1.3979163783","TON"
"Metals Processing","VA","51","Hampton city","650","PM2.5 Primary (Filt + Cond)","CAP","1.3529293621","TON"
"Other Industrial Processes","VA","51","Buena Vista city","530","PM2.5 Primary (Filt + Cond)","CAP","1.3313422","TON"
"Fuel Comb. Industrial","VA","51","Bath","017","PM2.5 Primary (Filt + Cond)","CAP","1.3103750255","TON"
